ID,Education,Age,DaysAsCustomer,Marital_Status,Kidhome,Teenhome,Country,Recency,Purchases, Income ,CampaingsAccepted,Complain,Spent,Cluster
9265,Graduation,70,3915,Married,0,1,Saudi Arabia,74,21,75027.0,0,0,1390,B
1990,PhD,49,3980,Single,0,0,Spain,74,17,63159.0,1,0,1797,D
3594,Master,50,3980,Married,1,1,Canada,74,32,54108.0,0,0,747,C
9292,Graduation,71,3990,Married,0,0,Spain,74,23,81795.0,0,0,1382,B
6218,Graduation,58,3996,Married,0,1,Spain,74,17,59594.0,1,0,499,C
6528,Master,41,3403,Together,1,0,Spain,75,4,18492.0,0,0,10,A
10164,Graduation,65,3466,Single,0,1,Spain,75,16,94472.0,2,0,1691,D
9937,Graduation,44,3557,Single,0,0,USA,75,17,70337.0,0,0,576,C
274,Graduation,50,3567,Single,1,1,Germany,75,7,34853.0,0,0,34,A
11010,PhD,39,3682,Single,1,0,Spain,75,9,16269.0,0,0,44,A
6969,Graduation,41,3705,Together,1,0,Australia,75,13,50272.0,0,0,233,A
10735,Graduation,52,3712,Single,1,0,Saudi Arabia,75,5,22804.0,0,0,26,A
5068,Graduation,52,3712,Single,1,0,Spain,75,5,22804.0,0,0,26,A
9974,Graduation,49,3731,Married,1,0,Saudi Arabia,75,7,30631.0,0,0,70,A
7053,PhD,57,3744,Single,0,0,Saudi Arabia,75,22,78420.0,0,0,1453,D
3179,Graduation,43,3757,Single,0,0,Spain,75,19,81741.0,0,0,1572,D
8082,Graduation,52,3783,Married,1,0,Australia,75,5,25721.0,0,0,34,A
1362,Graduation,51,3861,Single,0,0,Germany,75,14,31907.0,0,0,449,C
6768,Graduation,61,3912,Divorced,1,2,Canada,75,6,37859.0,0,0,36,A
2375,Graduation,51,4021,Together,1,2,Spain,75,4,30261.0,0,0,22,A
6856,Graduation,44,4043,Together,1,0,Germany,75,9,21645.0,0,0,65,A
4066,2n Cycle,45,3428,Divorced,1,0,Spain,76,7,21282.0,0,0,46,A
4333,Graduation,69,3477,Together,1,1,India,76,10,32144.0,1,0,54,A
2948,Master,69,3499,Divorced,0,1,Canada,76,10,62637.0,0,0,185,A
4927,Graduation,52,3544,Together,2,0,Saudi Arabia,76,9,16626.0,0,0,68,A
7426,2n Cycle,52,3613,Married,1,1,Spain,76,12,54690.0,0,0,198,A
8360,2n Cycle,52,3613,Married,1,1,Spain,76,12,54690.0,0,0,198,A
4058,PhD,68,3639,Single,0,0,Spain,76,22,61284.0,1,0,811,C
10755,2n Cycle,47,3679,Married,1,0,Australia,76,9,23718.0,0,0,81,A
8414,PhD,61,3695,Single,0,1,Spain,76,8,33419.0,0,0,86,A
6810,Graduation,40,3776,Divorced,0,0,Saudi Arabia,76,12,82025.0,1,0,1187,B
3839,Basic,65,3801,Single,1,1,Spain,76,12,15056.0,0,0,88,A
3483,Graduation,65,3828,Married,0,0,Canada,76,25,48192.0,3,0,1526,D
238,2n Cycle,56,3901,Together,1,1,Spain,76,39,67309.0,0,0,1082,B
591,Graduation,66,3904,Widow,0,1,India,76,20,66033.0,0,0,677,C
5063,Graduation,46,3937,Single,1,0,Spain,76,12,28769.0,0,0,191,A
4303,PhD,66,3947,Together,0,1,Canada,76,1,6835.0,0,0,137,A
2258,Graduation,37,3951,Married,1,0,Spain,76,5,32880.0,0,0,42,A
7301,2n Cycle,41,3968,Single,1,0,Spain,76,8,23616.0,0,0,79,A
11121,Graduation,42,3975,Married,1,0,India,76,11,19419.0,0,0,70,A
5287,Graduation,50,3389,Married,1,0,Spain,77,10,34961.0,0,0,79,A
6457,Graduation,47,3410,Divorced,0,1,Saudi Arabia,77,24,64892.0,0,0,902,B
3559,2n Cycle,35,3429,Married,1,0,India,77,9,16248.0,0,0,57,A
5577,Graduation,40,3436,Together,1,0,Spain,77,4,43776.0,0,0,23,A
641,Graduation,56,3465,Single,0,1,India,77,7,52074.0,1,0,119,A
954,Basic,63,3473,Widow,0,0,Australia,77,7,22123.0,0,0,102,A
1834,Master,45,3492,Single,1,0,Saudi Arabia,77,6,35544.0,0,0,67,A
8789,2n Cycle,34,3548,Married,1,0,Spain,77,14,59060.0,0,0,274,A
10584,Graduation,47,3588,Married,0,1,Spain,77,24,65665.0,0,0,945,B
2337,Graduation,52,3627,Divorced,1,0,Spain,77,9,29819.0,0,0,39,A
6071,Graduation,34,3724,Single,0,0,Spain,77,22,81217.0,0,0,1157,B
295,Graduation,34,3724,Single,0,0,Spain,77,22,81217.0,0,0,1157,B
10203,Graduation,33,3743,Single,1,0,Spain,77,5,26095.0,0,0,42,A
3968,2n Cycle,53,3745,Divorced,0,0,Canada,77,27,65706.0,3,0,1199,B
4037,Graduation,47,3759,Divorced,1,0,Saudi Arabia,77,4,31859.0,0,0,20,A
6932,PhD,82,3821,Married,0,0,Spain,77,22,93027.0,1,0,2119,D
10159,Graduation,53,3834,Divorced,0,1,Australia,77,31,58710.0,0,0,1185,B
1177,Master,57,3898,Together,1,1,Spain,77,11,49618.0,0,0,129,A
9426,Master,59,3912,Single,0,1,Spain,77,15,58308.0,0,0,900,B
10637,Graduation,59,3923,Married,1,2,Spain,77,8,40800.0,0,1,99,A
10826,Graduation,64,3927,Married,0,0,Spain,77,5,18690.0,0,0,60,A
4086,Graduation,64,3927,Married,0,0,Germany,77,5,18690.0,0,0,60,A
10304,Graduation,64,3927,Married,0,0,Spain,77,5,18690.0,0,0,60,A
7998,Graduation,65,3944,Together,1,1,India,77,9,28087.0,0,0,112,A
10992,Graduation,56,4048,Together,1,1,Saudi Arabia,77,26,75702.0,0,0,1148,B
6383,PhD,52,3414,Together,1,0,Saudi Arabia,78,8,32892.0,0,0,46,A
10536,PhD,52,3414,Together,1,0,Spain,78,8,32892.0,0,0,46,A
6036,Master,64,3483,Together,0,0,Spain,78,19,89120.0,1,0,1924,D
11092,Graduation,62,3498,Married,1,1,Saudi Arabia,78,7,27116.0,0,0,41,A
538,Graduation,34,3518,Single,1,0,Saudi Arabia,78,7,46107.0,0,0,125,A
10022,PhD,50,3519,Single,1,1,Spain,78,4,54466.0,0,0,16,A
10157,Graduation,58,3534,Single,0,1,Canada,78,12,59686.0,0,0,274,A
3503,Graduation,73,3588,Divorced,0,0,Saudi Arabia,78,15,82460.0,0,0,974,B
146,PhD,63,3605,Single,0,0,Spain,78,21,76045.0,1,0,1323,B
5538,Graduation,48,3643,Divorced,0,0,Spain,78,17,83829.0,3,0,1862,D
3910,Graduation,48,3643,Divorced,0,0,Spain,78,17,83829.0,3,0,1862,D
4227,Master,55,3675,Together,1,1,Spain,78,9,32889.0,0,0,55,A
6634,Master,44,3705,Divorced,1,0,Saudi Arabia,78,6,33462.0,0,0,54,A
8916,Graduation,48,3720,Divorced,2,0,Saudi Arabia,78,4,36627.0,0,0,16,A
6460,Graduation,41,3730,Married,1,0,India,78,7,28718.0,0,0,57,A
5883,Graduation,51,3778,Married,1,0,Spain,78,21,77981.0,0,0,664,C
10091,Graduation,67,3784,Single,0,1,Spain,78,17,60230.0,0,0,1067,B
697,Graduation,54,3853,Together,0,0,Spain,78,21,74918.0,1,0,2047,D
2607,Graduation,70,3913,Single,0,1,Spain,78,24,40464.0,0,0,630,C
8427,Master,67,3962,Single,0,0,Spain,78,23,64857.0,0,0,1540,D
217,Master,67,3962,Single,0,0,Canada,78,23,64857.0,0,0,1540,D
6202,Graduation,63,4011,Together,0,1,Spain,78,26,63381.0,0,0,1005,B
3856,Graduation,63,4011,Together,0,1,Spain,78,26,63381.0,0,0,1005,B
10648,2n Cycle,41,4021,Together,0,0,Spain,78,19,66664.0,0,0,1289,B
5120,2n Cycle,41,4021,Together,0,0,Saudi Arabia,78,19,66664.0,0,0,1289,B
6749,Graduation,57,4069,Single,1,1,Spain,78,18,86358.0,0,0,1722,D
1584,Graduation,46,3468,Married,1,0,Saudi Arabia,79,20,41443.0,0,0,482,C
9559,PhD,62,3535,Married,0,1,Canada,79,27,57072.0,1,0,1034,B
771,Graduation,56,3538,Together,0,1,Germany,79,10,54178.0,0,0,194,A
5237,PhD,73,3558,Single,1,2,Australia,79,9,48767.0,0,0,63,A
2461,Master,68,3572,Single,1,1,Canada,79,6,51124.0,0,0,43,A
5474,Graduation,53,3590,Single,1,0,USA,79,12,43020.0,0,0,223,A
2895,Graduation,60,3628,Single,0,1,India,79,11,49980.0,0,0,195,A
7972,Graduation,68,3664,Single,0,0,Spain,79,17,72906.0,0,0,1151,B
10067,2n Cycle,47,3702,Together,1,1,Germany,79,4,25176.0,0,0,13,A
500,Graduation,46,3706,Together,0,0,Spain,79,24,96876.0,3,0,1941,D
922,2n Cycle,44,3800,Married,1,1,Germany,79,6,31086.0,1,0,48,A
2861,Graduation,40,3818,Single,1,0,Spain,79,4,24072.0,0,0,23,A
375,Graduation,69,3868,Divorced,0,0,Spain,79,16,76773.0,0,0,1156,B
10936,Graduation,58,3880,Married,0,0,Australia,79,16,72190.0,0,0,1947,D
10314,PhD,75,3939,Married,0,0,India,79,25,83837.0,2,0,1318,B
4240,Graduation,45,3982,Married,1,0,Spain,79,7,17345.0,0,0,58,A
2674,Master,65,4042,Single,0,1,USA,79,16,75154.0,0,0,1143,B
2563,Basic,62,3393,Married,0,0,India,80,6,28249.0,0,0,43,A
8312,Basic,62,3393,Married,0,0,Spain,80,6,28249.0,0,0,43,A
6999,Master,43,3426,Married,0,0,India,80,23,69661.0,0,0,834,C
7574,PhD,44,3429,Together,1,0,Saudi Arabia,80,6,27922.0,0,0,41,A
5223,Master,57,3446,Together,0,1,Saudi Arabia,80,8,45903.0,0,0,66,A
2952,Master,46,3453,Single,1,0,Spain,80,8,36273.0,0,0,76,A
7683,Master,55,3503,Married,0,1,Spain,80,23,70777.0,0,0,787,C
9481,Graduation,47,3531,Married,1,0,Canada,80,11,17148.0,0,0,68,A
9907,Master,54,3586,Together,0,1,Germany,80,26,66476.0,0,0,1013,B
5454,Master,44,3589,Married,1,0,USA,80,6,45057.0,0,0,50,A
3798,Graduation,55,3614,Married,1,1,Spain,80,9,41120.0,0,0,81,A
4259,Master,37,3657,Single,2,0,India,80,4,19485.0,0,0,10,A
2549,PhD,40,3722,Together,1,0,Spain,80,5,21840.0,0,0,27,A
6437,2n Cycle,38,3754,Single,1,0,Spain,80,6,41473.0,0,0,76,A
2488,2n Cycle,67,3842,Divorced,1,1,Spain,80,10,31395.0,0,0,64,A
3945,PhD,76,3855,Widow,0,1,Spain,80,25,68117.0,1,0,930,B
702,2n Cycle,48,3878,Widow,0,1,Spain,80,19,47682.0,0,0,521,C
9010,Master,51,3883,Married,0,0,Spain,80,23,83151.0,3,0,2346,D
9710,PhD,54,3904,Divorced,0,1,Spain,80,23,58086.0,0,0,792,C
1509,PhD,65,3920,Together,0,0,Spain,80,22,84460.0,4,0,523,C
9120,Graduation,61,3950,Single,0,1,Spain,80,19,66565.0,0,0,1065,B
5252,Graduation,54,3990,Divorced,1,0,Spain,80,6,23910.0,0,0,67,A
5959,Graduation,55,4001,Single,1,1,India,80,15,35893.0,0,0,199,A
7441,Graduation,50,4010,Divorced,1,0,USA,80,27,71128.0,0,0,1615,D
4271,2n Cycle,34,4012,Together,1,0,India,80,17,38683.0,0,0,341,C
4095,Graduation,52,4035,Married,1,0,USA,80,21,37150.0,0,0,467,C
8852,Graduation,47,4046,Married,0,1,Spain,80,28,61064.0,0,0,1080,B
7698,PhD,47,3428,Married,0,1,India,81,10,51650.0,0,0,191,A
4174,Master,67,3452,Together,0,1,Spain,81,8,55249.0,0,0,130,A
3182,PhD,50,3469,Single,1,1,India,81,15,46854.0,1,0,263,A
193,Basic,27,3511,Married,0,0,Spain,81,4,14421.0,1,0,16,A
5229,PhD,54,3512,Together,0,1,Germany,81,5,54132.0,0,0,42,A
5555,Graduation,48,3521,Divorced,0,0,Spain,81,0,153924.0,0,0,6,A
7732,Graduation,45,3557,Married,1,0,Spain,81,20,64813.0,0,0,745,C
310,Master,53,3577,Married,0,1,Canada,81,21,61872.0,0,0,573,C
6261,Graduation,44,3594,Married,0,1,India,81,18,58025.0,0,0,470,C
6274,Master,75,3605,Married,0,0,Saudi Arabia,81,25,83790.0,2,0,1615,D
1655,Graduation,44,3632,Together,1,0,Australia,81,5,34350.0,0,0,48,A
2740,PhD,65,3659,Widow,1,1,Spain,81,11,33438.0,0,0,90,A
4328,2n Cycle,37,3674,Married,1,0,Spain,81,8,21955.0,0,0,55,A
17,PhD,52,3675,Married,0,1,Spain,81,28,60491.0,0,0,1028,B
9153,PhD,59,3714,Married,0,1,Spain,81,28,59304.0,0,0,1048,B
520,Graduation,49,3742,Married,1,0,Spain,81,4,34421.0,0,0,30,A
8372,Graduation,49,3742,Married,1,0,Saudi Arabia,81,4,34421.0,0,0,30,A
73,PhD,70,3778,Single,1,2,India,81,4,51411.0,0,0,18,A
2002,Graduation,65,3784,Divorced,0,0,Spain,81,17,71964.0,0,0,1870,D
6059,PhD,70,3861,Together,1,2,Spain,81,25,64504.0,0,0,1314,B
11166,Graduation,62,3891,Married,0,1,Spain,81,14,49678.0,0,0,315,A
6257,Master,47,3901,Single,0,1,Saudi Arabia,81,17,60482.0,0,0,507,C
9224,PhD,51,3943,Single,0,1,Saudi Arabia,81,25,55260.0,0,0,1139,B
8732,Master,54,3968,Widow,0,1,Spain,81,25,67369.0,2,0,1461,D
955,Master,61,3988,Together,1,1,Saudi Arabia,81,17,47175.0,1,0,240,A
4910,Graduation,56,4047,Divorced,0,0,USA,81,30,68743.0,0,0,2074,D
564,PhD,42,4073,Together,1,0,Spain,81,30,56937.0,1,0,906,B
8931,Graduation,37,3421,Together,1,0,Saudi Arabia,82,26,83033.0,1,0,1761,D
1998,Graduation,47,3521,Single,1,0,India,82,7,37697.0,0,0,84,A
1250,Graduation,47,3521,Single,1,0,Spain,82,7,37697.0,0,0,84,A
8397,Graduation,72,3549,Married,1,1,Spain,82,6,44689.0,1,0,34,A
9672,2n Cycle,53,3569,Married,1,1,Canada,82,8,23162.0,0,0,65,A
2125,Graduation,64,3605,Divorced,0,0,USA,82,16,63033.0,0,0,1102,B
5975,PhD,56,3651,Single,1,0,Canada,82,6,40304.0,0,0,57,A
983,Graduation,39,3653,Married,1,0,USA,82,12,40059.0,1,0,414,C
9938,Graduation,69,3662,Married,0,0,India,82,17,80067.0,1,0,1600,D
4385,PhD,42,3773,Single,1,0,Spain,82,8,36038.0,0,0,47,A
803,Graduation,55,3829,Together,1,1,Spain,82,4,40521.0,0,0,21,A
10675,PhD,67,3831,Married,0,1,Spain,82,19,66334.0,0,0,1161,B
7004,Graduation,39,3849,Single,1,0,India,82,9,11012.0,1,0,84,A
4432,Graduation,47,3849,Divorced,1,0,Spain,82,7,31615.0,0,0,51,A
4475,PhD,74,3877,Married,0,0,Spain,82,25,69098.0,0,0,2440,D
10868,Graduation,72,3887,Widow,0,0,Spain,82,19,70792.0,0,0,1272,B
6742,Graduation,44,3911,Married,1,0,Spain,82,4,17688.0,0,1,11,A
5692,Basic,34,3933,Married,1,0,Saudi Arabia,82,5,25443.0,0,0,32,A
339,PhD,51,3962,Married,0,1,Spain,82,18,57091.0,1,0,496,C
10398,2n Cycle,42,4050,Single,1,0,Spain,82,4,24336.0,0,0,31,A
8017,2n Cycle,42,3389,Married,1,1,Saudi Arabia,83,7,51111.0,0,0,55,A
3722,Graduation,51,3453,Single,1,1,Spain,83,7,44503.0,0,0,48,A
7326,Master,52,3477,Married,0,1,Canada,83,6,56850.0,0,0,63,A
2416,PhD,54,3497,Single,0,0,Spain,83,20,66582.0,0,0,1288,B
1878,2n Cycle,38,3510,Married,0,0,Spain,83,6,23148.0,0,0,37,A
5278,Graduation,59,3534,Married,0,0,Germany,83,21,82224.0,1,0,902,B
5734,PhD,49,3600,Married,1,1,Spain,83,7,61917.0,0,0,91,A
4370,Graduation,57,3607,Together,2,1,India,83,9,43482.0,0,0,88,A
8405,Graduation,44,3651,Divorced,1,1,Saudi Arabia,83,13,68274.0,0,0,305,A
7617,Graduation,49,3697,Single,1,1,Spain,83,13,42373.0,0,0,163,A
6376,Graduation,44,3763,Single,1,0,Australia,83,19,57537.0,0,0,545,C
2150,PhD,65,3793,Widow,0,1,Canada,83,22,80995.0,0,0,1482,D
7386,Graduation,47,3812,Divorced,1,0,Canada,83,5,30992.0,0,0,43,A
3006,Graduation,47,3812,Divorced,1,0,Canada,83,5,30992.0,0,0,43,A
11088,PhD,52,3813,Together,0,1,Spain,83,18,78642.0,0,0,1816,D
5185,Graduation,68,3879,Married,0,0,Saudi Arabia,83,13,74268.0,0,0,892,B
3523,Graduation,61,3901,Together,0,1,Spain,83,19,75072.0,0,0,1073,B
55,Graduation,60,3948,Together,0,1,Spain,83,22,56253.0,0,0,597,C
3807,Graduation,68,3955,Together,0,1,Spain,83,23,59925.0,0,0,766,C
2453,Graduation,63,4046,Together,0,1,Spain,83,23,62807.0,0,0,819,C
7787,Graduation,63,4046,Together,0,1,Canada,83,23,62807.0,0,0,819,C
2230,PhD,53,3415,Married,1,0,Germany,84,10,23626.0,0,0,43,A
8146,Master,47,3428,Together,1,1,Saudi Arabia,84,5,46106.0,0,0,54,A
988,Graduation,58,3432,Married,0,0,Spain,84,18,81168.0,1,0,1193,B
4832,Graduation,44,3493,Married,1,0,Spain,84,8,27244.0,0,0,101,A
3152,Graduation,66,3503,Together,1,1,India,84,9,26091.0,0,0,89,A
11188,Graduation,66,3503,Together,1,1,Spain,84,9,26091.0,0,0,89,A
361,Master,54,3510,Married,1,1,Australia,84,4,43142.0,0,0,20,A
5939,Graduation,52,3542,Together,1,1,Spain,84,11,38232.0,0,0,122,A
9349,Graduation,38,3571,Married,0,0,Germany,84,23,92533.0,2,0,1131,B
819,Graduation,78,3615,Widow,0,0,Spain,84,25,63285.0,0,0,1103,B
10120,Graduation,68,3627,Together,0,1,USA,84,12,38946.0,0,0,257,A
4541,Graduation,68,3627,Together,0,1,Canada,84,12,38946.0,0,0,257,A
2456,PhD,48,3637,Married,0,1,Saudi Arabia,84,13,40233.0,0,0,149,A
2516,2n Cycle,54,3765,Married,1,1,Spain,84,7,46831.0,0,0,78,A
11013,Graduation,36,3834,Together,0,0,Spain,84,17,67605.0,0,0,938,B
9988,Master,47,3862,Single,0,1,Canada,84,25,70379.0,0,0,860,B
1627,2n Cycle,66,3898,Divorced,0,0,Spain,84,22,77297.0,1,0,789,C
1490,Graduation,61,3957,Married,0,1,Canada,84,26,55759.0,0,0,854,B
6710,Master,72,3968,Single,2,1,Spain,84,7,58217.0,0,0,103,A
7375,Graduation,47,3991,Together,0,1,Saudi Arabia,84,16,51369.0,0,0,576,C
10144,Graduation,47,3991,Together,0,1,Saudi Arabia,84,16,51369.0,0,0,576,C
3138,Graduation,67,3996,Single,0,0,Spain,84,22,91249.0,4,0,1676,D
1440,2n Cycle,45,4042,Together,0,0,Spain,84,25,52513.0,0,0,1149,B
4200,Master,53,3391,Married,1,0,Saudi Arabia,85,15,44159.0,0,0,275,A
4998,Graduation,61,3416,Together,0,0,Spain,85,14,76081.0,1,0,1033,B
7321,Graduation,61,3416,Together,0,0,India,85,14,76081.0,1,0,1033,B
8663,Graduation,49,3417,Divorced,1,1,Australia,85,4,39996.0,0,0,15,A
1958,PhD,50,3479,Together,0,1,Spain,85,25,55012.0,0,0,660,C
6963,Graduation,76,3495,Single,0,0,Saudi Arabia,85,18,77457.0,1,0,1157,B
1065,Graduation,60,3561,Single,0,0,USA,85,19,80695.0,0,0,1918,D
2712,Graduation,67,3565,Married,0,1,Australia,85,20,71866.0,0,0,715,C
6049,Master,41,3585,Together,0,0,Spain,85,27,73450.0,2,0,1804,D
6605,PhD,79,3593,Divorced,0,0,Spain,85,20,55614.0,1,0,682,C
11181,PhD,74,3683,Married,0,0,Canada,85,0,156924.0,0,0,8,A
5234,2n Cycle,56,3732,Together,1,1,Canada,85,7,30753.0,0,0,81,A
5253,Master,67,3734,Together,1,1,Spain,85,16,54603.0,0,0,227,A
11148,Graduation,48,3785,Together,1,0,Spain,85,4,22280.0,0,0,13,A
6289,Master,72,3806,Together,1,1,Spain,85,10,59385.0,0,0,185,A
9743,Graduation,68,3913,Married,0,1,Canada,85,29,76998.0,1,0,1910,D
9209,Master,52,4002,Together,0,0,Saudi Arabia,85,24,80573.0,0,0,1564,D
6417,Master,52,4002,Together,0,0,Spain,85,24,80573.0,0,0,1564,D
7937,Graduation,41,3451,Married,0,0,Spain,86,7,24711.0,0,0,58,A
6488,PhD,64,3463,Married,0,1,Germany,86,8,38829.0,0,0,99,A
3194,PhD,49,3464,Single,0,0,Canada,86,19,71466.0,0,0,1230,B
231,Master,67,3489,Together,1,1,Spain,86,7,28839.0,0,0,32,A
9697,Graduation,72,3494,Married,0,2,Spain,86,20,53790.0,0,0,542,C
4676,Master,72,3495,Widow,0,2,Spain,86,25,73705.0,0,0,1695,D
8079,Graduation,41,3502,Married,1,0,Saudi Arabia,86,9,22448.0,0,0,55,A
10032,Graduation,47,3541,Divorced,1,0,Saudi Arabia,86,11,12571.0,0,0,53,A
10505,Master,63,3564,Together,0,0,Saudi Arabia,86,15,73113.0,0,0,1001,B
2005,Graduation,33,3579,Married,1,0,Canada,86,8,35765.0,0,0,75,A
6940,PhD,57,3630,Single,1,2,Spain,86,12,46734.0,1,0,223,A
2304,PhD,60,3665,Together,0,1,Saudi Arabia,86,23,66313.0,0,0,770,C
3170,Master,66,3681,Together,0,0,Spain,86,15,68148.0,0,0,1042,B
10466,Graduation,58,3690,Married,1,1,Spain,86,7,44393.0,0,0,60,A
7325,PhD,37,3744,Together,1,0,Spain,86,5,38197.0,0,0,40,A
455,PhD,77,3816,Married,0,0,Spain,86,10,51012.0,0,0,209,A
7592,PhD,77,3816,Married,0,0,Spain,86,10,51012.0,0,0,209,A
4547,Graduation,63,3817,Together,1,1,Spain,86,6,13672.0,0,0,25,A
6825,Graduation,70,3859,Together,1,1,Canada,86,4,41452.0,0,0,16,A
2961,Graduation,41,3867,Married,1,0,Spain,86,15,42081.0,1,0,382,C
8700,Basic,37,3933,Single,0,0,Saudi Arabia,86,9,14906.0,0,0,66,A
2278,2n Cycle,38,3982,Single,1,0,USA,86,8,33812.0,0,0,133,A
10703,Master,48,4059,Single,1,1,Spain,86,11,46098.0,0,0,120,A
9,Master,48,4059,Single,1,1,Canada,86,11,46098.0,0,0,120,A
2804,Master,48,4059,Single,1,1,India,86,11,46098.0,0,0,120,A
4915,2n Cycle,67,4074,Married,0,1,Germany,86,23,53230.0,0,0,732,C
3010,Master,34,3437,Together,0,0,Spain,87,20,88420.0,3,0,2069,D
4279,2n Cycle,60,3469,Single,1,1,Spain,87,7,39548.0,0,0,54,A
2564,Graduation,70,3555,Together,0,1,Spain,87,10,61278.0,0,0,165,A
1137,Graduation,59,3561,Single,0,0,Spain,87,17,81246.0,2,0,1379,B
5084,Graduation,48,3565,Widow,0,1,Spain,87,24,58330.0,0,0,1064,B
7094,Graduation,48,3565,Widow,0,1,Germany,87,24,58330.0,0,0,1064,B
6327,Graduation,56,3571,Together,0,0,USA,87,17,65777.0,0,0,1146,B
6131,2n Cycle,43,3589,Married,1,1,Spain,87,16,70829.0,0,0,431,C
10379,Master,61,3612,Single,0,2,Spain,87,21,59247.0,0,0,574,C
606,Graduation,56,3641,Single,1,1,Spain,87,4,25930.0,0,0,15,A
7801,Graduation,64,3669,Together,0,1,Saudi Arabia,87,21,54753.0,0,0,728,C
2445,PhD,49,3736,Together,1,0,Spain,87,6,28440.0,0,0,63,A
5346,2n Cycle,50,3740,Married,1,0,Germany,87,9,23559.0,0,0,79,A
550,Graduation,71,3781,Divorced,0,1,Spain,87,21,62335.0,0,0,708,C
4478,Graduation,44,3841,Married,1,1,India,87,26,63777.0,0,0,653,C
2350,Graduation,51,3843,Married,1,1,Canada,87,20,59666.0,1,0,1027,B
1118,Master,67,3873,Married,0,1,Spain,87,22,50965.0,1,0,685,C
1491,2n Cycle,58,3875,Together,0,0,Canada,87,16,71488.0,0,0,559,C
4507,Graduation,71,3958,Single,0,0,Spain,87,22,72228.0,0,0,1250,B
7023,PhD,70,3959,Single,2,1,Saudi Arabia,87,15,46231.0,0,0,263,A
6977,Graduation,49,4002,Together,0,1,Spain,87,29,75702.0,1,0,1921,D
4042,Graduation,52,4003,Divorced,0,1,Canada,87,11,43300.0,0,0,180,A
7274,Graduation,66,4018,Married,0,0,Spain,87,22,78618.0,1,0,2153,D
3332,Graduation,38,4048,Single,1,0,Germany,87,12,29760.0,0,0,165,A
7433,Graduation,38,4048,Single,1,0,Spain,87,12,29760.0,0,0,165,A
9386,Graduation,61,3410,Together,0,1,Spain,88,13,50127.0,1,0,320,A
5176,Graduation,35,3582,Together,1,0,Saudi Arabia,88,5,29604.0,1,0,53,A
10323,Graduation,71,3626,Married,0,1,Spain,88,13,49413.0,0,0,304,A
4682,Graduation,65,3636,Married,0,0,Germany,88,13,51876.0,0,0,310,A
3083,Graduation,49,3717,Married,1,1,Spain,88,18,45837.0,0,0,373,C
8015,PhD,61,3801,Divorced,0,0,Spain,88,20,85696.0,0,0,1313,B
1745,PhD,61,3801,Divorced,0,0,Spain,88,20,85696.0,0,0,1313,B
3136,Master,61,3821,Divorced,0,1,Spain,88,22,59432.0,0,0,663,C
6991,Graduation,72,3824,Divorced,0,1,Australia,88,20,43185.0,0,0,637,C
8132,PhD,48,3829,Married,1,1,Germany,88,24,60631.0,1,0,661,C
503,Master,38,3853,Married,1,0,Australia,88,7,20559.0,0,0,53,A
8148,Master,67,3916,Together,1,1,Saudi Arabia,88,33,50898.0,0,0,859,B
2736,Graduation,45,3922,Married,0,1,India,88,23,73807.0,0,0,849,B
8162,Master,67,3923,Together,0,0,Spain,88,5,14661.0,0,0,26,A
692,Graduation,69,3935,Together,1,1,India,88,4,36807.0,0,0,16,A
7706,2n Cycle,48,3978,Together,0,1,Canada,88,30,46772.0,1,0,1048,B
9298,PhD,76,3441,Together,0,0,Saudi Arabia,89,18,81574.0,2,0,1798,D
2986,Graduation,47,3488,Married,1,1,Canada,89,4,30772.0,0,0,20,A
10812,PhD,45,3499,Married,1,0,Saudi Arabia,89,7,46377.0,0,0,90,A
2909,PhD,49,3509,Married,0,1,Germany,89,20,78128.0,2,0,1264,B
6974,PhD,51,3559,Together,0,0,Germany,89,22,83443.0,0,0,1497,D
9140,2n Cycle,63,3565,Together,1,1,USA,89,8,50523.0,0,0,91,A
4554,Graduation,58,3650,Together,0,1,Spain,89,17,47009.0,0,0,448,C
7791,Master,56,3666,Married,1,1,Saudi Arabia,89,6,37054.0,0,0,25,A
5455,PhD,52,3690,Married,1,0,Spain,89,10,32011.0,0,0,122,A
7960,2n Cycle,61,3697,Together,0,0,Spain,89,26,82122.0,1,0,1382,B
3426,Graduation,48,3728,Divorced,1,0,Spain,89,26,70300.0,0,0,1596,D
5316,Master,47,3739,Together,0,0,Spain,89,7,21024.0,0,0,84,A
1404,Graduation,55,3789,Together,2,0,Saudi Arabia,89,13,34916.0,0,0,231,A
10598,Graduation,56,3819,Together,1,1,Spain,89,8,27943.0,0,0,37,A
8212,Master,52,3837,Married,0,1,Spain,89,10,39791.0,0,0,174,A
3233,PhD,58,3842,Married,0,1,Saudi Arabia,89,29,62745.0,0,0,1117,B
7892,Graduation,54,3922,Single,0,0,USA,89,8,18589.0,0,0,75,A
2975,Graduation,47,3973,Together,0,1,Spain,89,24,85606.0,1,0,1956,D
5043,Basic,72,3980,Married,0,0,Spain,89,13,26997.0,0,0,434,C
3104,Graduation,62,4029,Single,0,0,Germany,89,21,82332.0,1,0,2006,D
10854,PhD,53,3416,Married,1,1,India,90,7,38853.0,0,0,45,A
7419,Master,55,3446,Divorced,1,0,Spain,90,7,27071.0,0,0,35,A
5558,PhD,69,3469,Single,0,0,Spain,90,15,90933.0,1,0,1685,D
